customer_id,tenure_days,avg_monthly_spend,logins_30d,support_tickets_30d,churned,risk_score,risk_tier
CUST-0807,492,401.1833296734557,6,4,0,0.7416,High
CUST-0808,667,335.12639362681307,24,0,0,0.16659999999999997,Low
CUST-0809,622,210.3169044299132,14,3,0,0.5222666666666667,Medium
CUST-0810,540,431.40076534381967,15,2,0,0.46199999999999997,Medium
CUST-0811,173,98.23322130837133,22,1,0,0.35873333333333335,Low
CUST-0812,443,239.65900796200685,29,1,0,0.18806666666666666,Low
CUST-0813,181,417.6029570348098,28,1,0,0.2571333333333333,Low
CUST-0814,188,326.2160637321564,17,0,0,0.37906666666666666,Low
CUST-0815,353,149.0181903285618,0,4,1,0.8694,High
CUST-0816,192,331.28436507276285,5,4,0,0.8182666666666667,High
CUST-0817,703,335.5574139359419,22,1,0,0.25273333333333337,Low
CUST-0818,960,164.10893633089387,22,0,0,0.14133333333333337,Low
CUST-0819,989,493.4742756701537,7,1,0,0.4455333333333333,Medium
CUST-0820,513,371.2936996338637,5,4,1,0.7540666666666668,High
CUST-0821,346,304.3448633470783,25,2,0,0.3341333333333333,Low
CUST-0822,408,55.45942643702788,13,2,0,0.5217333333333334,Medium
CUST-0823,95,238.5510817694852,27,0,0,0.231,Low
CUST-0824,603,244.00119987884585,0,0,1,0.5794,Medium
CUST-0825,900,406.2164752039066,2,1,0,0.5466666666666666,Medium
CUST-0826,163,306.9299427301766,0,3,1,0.8473999999999999,High
CUST-0827,50,59.74608491305988,14,3,0,0.6366666666666667,Medium
CUST-0828,204,194.9348110816108,13,4,0,0.6825333333333333,Medium
CUST-0829,129,152.85415011052586,11,3,0,0.6708666666666667,Medium
CUST-0830,223,405.5252252425344,20,1,0,0.38206666666666667,Low
CUST-0831,485,338.2144943153381,30,4,1,0.34299999999999997,Low
CUST-0832,587,441.77840464038417,18,2,0,0.4026,Medium
CUST-0833,538,108.14706634948624,8,3,0,0.6390666666666667,Medium
CUST-0834,331,339.0844502421709,19,2,0,0.4371333333333334,Medium
CUST-0835,487,461.52139327882816,3,2,1,0.6726000000000001,Medium
CUST-0836,86,337.13892141017874,9,1,0,0.5928,Medium
CUST-0837,480,336.7051685991708,11,4,0,0.6606666666666666,Medium
CUST-0838,267,411.0702853464665,22,2,0,0.39993333333333336,Low
CUST-0839,332,146.55358966465045,17,0,0,0.35026666666666667,Low
CUST-0840,253,219.46247016679325,21,3,0,0.47940000000000005,Medium
CUST-0841,986,385.9466438886503,24,1,0,0.16279999999999997,Low
CUST-0842,272,161.5640837933887,0,4,1,0.8855999999999999,High
CUST-0843,774,71.71494168094279,26,0,0,0.11186666666666664,Low
CUST-0844,645,103.0225691556254,10,3,0,0.5843333333333334,Medium
CUST-0845,388,376.6932913199849,25,0,0,0.20573333333333332,Low
CUST-0846,586,394.3454191616763,30,0,0,0.08280000000000001,Low
CUST-0847,298,264.06898051056163,8,0,0,0.5070666666666667,Medium
CUST-0848,559,378.77195986137,12,3,0,0.5682,Medium
CUST-0849,824,210.71986591481465,1,0,1,0.5185333333333333,Medium
CUST-0850,101,380.5940533553722,27,1,0,0.2898,Low
CUST-0851,79,287.5136747780636,30,1,0,0.24420000000000003,Low
CUST-0852,77,244.56410827957663,29,4,0,0.4412666666666667,Medium
CUST-0853,754,366.0121758616423,26,0,0,0.11586666666666665,Low
CUST-0854,783,484.31225949554914,23,1,0,0.22006666666666663,Low
CUST-0855,170,230.7828273967499,30,4,0,0.406,Medium
CUST-0856,280,108.83051906943496,7,4,0,0.7673333333333333,High
CUST-0857,128,140.04848794649826,17,1,0,0.45106666666666667,Medium
CUST-0858,481,106.06763750246908,29,2,0,0.24046666666666666,Low
CUST-0859,829,211.4431676134788,23,0,0,0.15086666666666665,Low
CUST-0860,990,267.22791399381833,15,0,0,0.252,Low
CUST-0861,329,55.69687533137603,14,0,0,0.4008666666666667,Medium
CUST-0862,104,308.6782699610386,30,2,0,0.2992,Low
CUST-0863,321,349.622055346154,17,2,0,0.4724666666666667,Medium
CUST-0864,253,307.56572238018106,26,3,0,0.3960666666666667,Low
CUST-0865,736,409.4565239773482,29,3,0,0.24946666666666667,Low
CUST-0866,465,395.610480744748,29,4,0,0.36366666666666664,Low
CUST-0867,415,398.551498473394,10,1,0,0.5103333333333333,Medium
CUST-0868,144,357.4426832226249,15,3,0,0.6012,Medium
CUST-0869,880,221.68299737862577,30,4,0,0.264,Low
CUST-0870,789,163.10956676300958,17,3,0,0.4388666666666667,Medium
CUST-0871,149,163.7904319061626,5,0,0,0.5868666666666666,Medium
CUST-0872,866,159.0898430496317,28,3,0,0.2401333333333333,Low
CUST-0873,705,399.99149221151663,14,1,0,0.38566666666666666,Low
CUST-0874,884,476.3845073533121,24,4,0,0.36319999999999997,Low
CUST-0875,982,232.55425167410405,17,2,0,0.34026666666666666,Low
CUST-0876,90,111.23827081706634,17,3,0,0.5786666666666667,Medium
CUST-0877,838,149.26036844495133,2,4,1,0.7390666666666666,High
CUST-0878,608,379.4755230682816,20,1,0,0.3050666666666667,Low
CUST-0879,758,197.60382639814785,18,0,0,0.2484,Low
CUST-0880,584,413.0812515199877,9,3,0,0.6132000000000001,Medium
CUST-0881,234,334.2937946074961,12,0,0,0.4532,Medium
CUST-0882,692,83.0168089336186,18,0,0,0.26160000000000005,Low
CUST-0883,631,98.93841556474618,20,2,0,0.3604666666666667,Low
CUST-0884,188,61.26063461564661,13,2,0,0.5657333333333333,Medium
CUST-0885,303,267.7899833813767,27,2,0,0.3094,Low
CUST-0886,412,289.7708012517408,23,0,0,0.23426666666666668,Low
CUST-0887,269,499.6595927385896,7,4,0,0.7695333333333333,High
CUST-0888,923,353.6078811255837,4,2,1,0.5687333333333333,Medium
CUST-0889,969,325.5911939726973,29,0,0,0.022866666666666667,Low
CUST-0890,96,237.8231514553497,10,3,1,0.6941333333333335,Medium
CUST-0891,364,476.7956451076514,9,1,0,0.5372,Medium
CUST-0892,739,468.0615596564281,16,0,0,0.28553333333333336,Low
CUST-0893,131,120.4412058591245,14,4,0,0.6804666666666666,Medium
CUST-0894,733,123.37477059376282,4,1,1,0.5467333333333333,Medium
CUST-0895,62,170.97942749727088,0,1,1,0.7476,High
CUST-0896,989,341.0648755215836,1,0,1,0.4855333333333333,Medium
CUST-0897,787,287.218646286173,10,2,0,0.49593333333333334,Medium
CUST-0898,297,212.0433897743621,12,3,0,0.6206,Medium
CUST-0899,957,360.6723367146937,2,0,1,0.47526666666666667,Medium
CUST-0900,763,62.460456027004,13,4,0,0.5707333333333333,Medium
CUST-0901,168,325.5779441914782,21,1,0,0.3764,Low
CUST-0902,143,173.2013538863563,19,1,0,0.41473333333333334,Medium
CUST-0903,263,436.2418294670093,21,2,0,0.4174,Medium
CUST-0904,262,314.8563272646693,20,1,0,0.3742666666666667,Low
CUST-0905,967,310.7713116730619,6,4,0,0.6466000000000001,Medium
CUST-0906,953,96.32522784710102,11,2,0,0.44606666666666667,Medium
CUST-0907,152,237.8819724090196,21,3,0,0.49960000000000004,Medium
CUST-0908,424,340.6073569248473,27,0,0,0.1652,Low
CUST-0909,906,183.82451430744328,11,2,0,0.45546666666666663,Medium
CUST-0910,915,341.57651314233,7,0,0,0.4003333333333333,Medium
CUST-0911,440,458.6708049442885,23,3,1,0.4086666666666666,Medium
CUST-0912,781,444.0714621965411,14,3,0,0.49046666666666666,Medium
CUST-0913,390,269.0838082168891,10,3,1,0.6353333333333334,Medium
CUST-0914,485,254.7486027367245,22,2,0,0.3563333333333334,Low
CUST-0915,295,212.93591818755075,21,1,0,0.35100000000000003,Low
CUST-0916,818,301.8388831539557,8,4,0,0.6430666666666667,Medium
CUST-0917,390,472.0104804522719,7,2,0,0.6253333333333333,Medium
CUST-0918,921,197.3086199266519,13,0,0,0.2991333333333333,Low
CUST-0919,922,373.9621493286881,20,2,0,0.3022666666666667,Low
CUST-0920,157,153.99410372242806,0,2,1,0.7886,High
CUST-0921,622,142.2682302933669,5,0,0,0.4922666666666667,Medium
CUST-0922,341,230.73263905587424,19,2,0,0.43513333333333337,Medium
CUST-0923,203,176.66819116999497,12,0,0,0.4594,Medium
CUST-0924,667,262.0005569099542,12,3,0,0.5466,Medium
CUST-0925,781,119.54375481677523,20,3,0,0.3904666666666667,Low
CUST-0926,456,86.90699152324808,0,4,1,0.8488,High
CUST-0927,949,87.03744655425115,24,2,0,0.2302,Low
CUST-0928,919,248.0409715573164,22,2,0,0.26953333333333335,Low
CUST-0929,852,426.24896426253815,16,1,0,0.32293333333333335,Low
CUST-0930,141,348.9144544726143,8,0,0,0.5384666666666666,Medium
CUST-0931,933,205.7538562254324,24,2,0,0.23339999999999997,Low
CUST-0932,971,111.35779063286591,16,1,0,0.29913333333333336,Low
CUST-0933,111,439.7745256437193,0,4,1,0.9178,High
CUST-0934,980,285.1823908163859,18,4,0,0.444,Medium
CUST-0935,821,84.64388091468308,7,3,0,0.5991333333333333,Medium
CUST-0936,263,477.2634673693297,6,0,0,0.5474,Medium
CUST-0937,479,454.8959280704179,14,4,0,0.6108666666666667,Medium
CUST-0938,437,102.24401457294564,21,2,0,0.3826,Low
CUST-0939,118,480.47582969290966,14,1,0,0.5030666666666667,Medium
CUST-0940,874,305.8484995467502,30,2,0,0.1452,Low
CUST-0941,91,479.3026923885385,30,3,0,0.3618,Low
CUST-0942,212,370.1790542358429,18,2,0,0.4776,Medium
CUST-0943,524,346.3885508815568,11,3,0,0.5918666666666667,Medium
CUST-0944,481,338.0579204425183,6,1,0,0.5638000000000001,Medium
CUST-0945,681,370.7217228371852,12,3,0,0.5438,Medium
CUST-0946,752,60.88597365788124,19,0,0,0.23293333333333335,Low
CUST-0947,834,110.20568663684872,15,1,0,0.3432,Low
CUST-0948,842,468.0393796376315,16,3,1,0.44493333333333335,Medium
CUST-0949,898,359.8831214054308,15,1,0,0.33039999999999997,Low
CUST-0950,921,444.5419750247822,30,4,0,0.25579999999999997,Low
CUST-0951,42,226.79914474482183,17,2,0,0.5282666666666667,Medium
CUST-0952,551,266.9149861376351,25,3,0,0.3531333333333333,Low
CUST-0953,556,89.85666478082226,18,1,0,0.3488,Low
CUST-0954,384,367.1312815880729,22,3,0,0.43653333333333333,Medium
CUST-0955,131,52.71354844860252,1,3,1,0.8371333333333333,High
CUST-0956,757,329.5248303275714,3,4,1,0.7385999999999999,High
CUST-0957,929,371.52963641799545,11,4,0,0.5708666666666666,Medium
CUST-0958,690,157.95204606526278,29,0,0,0.07866666666666668,Low
CUST-0959,111,244.71575796133124,15,4,1,0.6678,Medium
CUST-0960,473,456.4032750305432,12,3,1,0.5854,Medium
CUST-0961,569,180.12659350159834,1,3,1,0.7495333333333334,High
CUST-0962,696,136.06824687259046,21,4,0,0.45080000000000003,Medium
CUST-0963,820,300.3023461858449,5,2,0,0.5726666666666667,Medium
CUST-0964,817,296.17672408474044,15,2,0,0.4066,Medium
CUST-0965,813,156.2063228188124,10,2,0,0.49073333333333335,Medium
CUST-0966,87,148.23820027971362,15,2,0,0.5526,Medium
CUST-0967,931,394.6543213590341,2,0,1,0.48046666666666665,Medium
CUST-0968,428,314.88339574367666,3,4,1,0.8044,High
CUST-0969,529,262.2696957831175,21,1,0,0.3042,Low
CUST-0970,725,110.08327629398056,17,3,0,0.45166666666666666,Medium
CUST-0971,126,167.15810613886043,17,4,0,0.6314666666666666,Medium
CUST-0972,185,140.00485213968142,30,1,0,0.223,Low
CUST-0973,587,258.80620019665025,18,4,0,0.5226,Medium
CUST-0974,402,451.20431989217286,28,4,0,0.3929333333333333,Low
CUST-0975,114,353.3536713331698,11,1,0,0.5538666666666667,Medium
CUST-0976,809,192.48500670824225,18,0,0,0.2382,Low
CUST-0977,446,310.9811740876501,23,1,0,0.28746666666666665,Low
CUST-0978,476,461.3976252718004,6,0,0,0.5048,Medium
CUST-0979,113,83.8067431116637,26,1,0,0.30406666666666665,Low
CUST-0980,631,353.68436395172495,27,0,0,0.1238,Low
CUST-0981,862,494.4611844853366,23,1,0,0.20426666666666665,Low
CUST-0982,494,122.91186130557416,13,4,0,0.6245333333333334,Medium
CUST-0983,116,288.08819078171666,1,2,1,0.7801333333333333,High
CUST-0984,165,466.55654575689454,20,1,0,0.3936666666666667,Low
CUST-0985,565,449.2580286023263,26,4,0,0.39366666666666666,Low
CUST-0986,194,488.5391787148068,29,1,0,0.23786666666666667,Low
CUST-0987,779,278.31015410287307,30,2,0,0.16419999999999998,Low
CUST-0988,758,172.43791015166585,11,3,0,0.5450666666666666,Medium
CUST-0989,715,90.3263920930247,9,3,0,0.5870000000000001,Medium
CUST-0990,850,279.9027508340323,12,1,0,0.39,Low
CUST-0991,512,93.06935511717066,21,1,0,0.30760000000000004,Low
CUST-0992,853,117.08467345522736,7,2,0,0.5327333333333333,Medium
CUST-0993,235,51.1211484449868,8,3,1,0.6996666666666667,Medium
CUST-0994,302,261.9273051595809,11,0,0,0.45626666666666665,Medium
CUST-0995,933,355.87960163757515,20,4,0,0.42006666666666664,Medium
CUST-0996,81,336.9354126397501,7,2,0,0.6871333333333334,Medium
CUST-0997,264,252.58692820057763,10,0,0,0.48053333333333337,Medium
CUST-0998,807,218.96550237310032,28,1,0,0.13193333333333332,Low
CUST-0999,370,214.59304575257616,1,4,1,0.8493333333333334,High
CUST-1000,582,471.0032715471477,5,3,0,0.6802666666666667,Medium
CUST-1001,208,324.2680956501113,27,3,0,0.38839999999999997,Low
CUST-1002,501,87.46446669449737,21,1,0,0.3098,Low
CUST-1003,556,314.7342671400594,3,1,1,0.5988,Medium
CUST-1004,603,178.45460791902258,7,2,0,0.5827333333333333,Medium
CUST-1005,654,251.562536680364,26,3,0,0.31586666666666663,Low
CUST-1006,768,118.40647594971156,1,3,1,0.7097333333333333,High
CUST-1007,250,153.79219828546505,16,2,0,0.5033333333333334,Medium
CUST-1008,984,210.37470129115903,5,4,0,0.6598666666666667,Medium
CUST-1009,537,322.02080859196013,10,4,0,0.6659333333333334,Medium
CUST-1010,790,393.9159140421871,13,2,0,0.4453333333333333,Medium
CUST-1011,705,309.2757804322729,26,0,0,0.12566666666666665,Low
CUST-1012,883,249.872186837682,29,2,0,0.16006666666666666,Low
CUST-1013,314,111.5867026561592,28,4,0,0.4105333333333333,Medium
CUST-1014,781,450.5890696255669,20,3,0,0.3904666666666667,Low
CUST-1015,430,172.57483872207828,4,2,1,0.6673333333333333,Medium
CUST-1016,436,330.4616034783747,28,4,1,0.38613333333333333,Low
CUST-1017,786,469.0349085409383,6,2,0,0.5628,Medium
CUST-1018,304,233.19777278037367,4,0,1,0.5725333333333333,Medium
CUST-1019,190,112.77889148564576,11,4,0,0.7186666666666667,High
CUST-1020,900,68.91592789310232,10,3,0,0.5333333333333334,Medium
CUST-1021,898,161.742664646715,23,0,0,0.13706666666666664,Low
CUST-1022,254,165.41437136852022,26,1,0,0.27586666666666665,Low
CUST-1023,913,492.52701365513,15,4,1,0.5074,Medium
CUST-1024,187,199.7823443642686,2,0,1,0.6292666666666666,Medium
CUST-1025,37,67.68711144300025,16,4,0,0.6659333333333333,Medium
CUST-1026,167,246.1572471312444,23,0,0,0.28326666666666667,Low
CUST-1027,792,363.109012073485,19,4,1,0.4649333333333333,Medium
CUST-1028,507,78.27901187040227,26,0,0,0.16526666666666667,Low
CUST-1029,279,215.6194718666234,29,0,0,0.16086666666666666,Low
CUST-1030,164,390.62058134789294,14,4,0,0.6738666666666666,Medium
CUST-1031,403,75.2682675399648,1,3,1,0.7827333333333333,High
CUST-1032,519,370.42607818014096,11,0,0,0.41286666666666666,Medium
CUST-1033,256,229.17692469290915,0,2,1,0.7688,High
CUST-1034,147,56.35762127772529,1,4,1,0.8939333333333334,High
CUST-1035,69,311.6630617574327,2,3,1,0.8328666666666668,High
CUST-1036,657,223.05938254314785,25,3,0,0.3319333333333333,Low
CUST-1037,578,323.7866334240196,5,0,0,0.5010666666666667,Medium
CUST-1038,111,333.6250285902583,30,4,0,0.4178,Medium
CUST-1039,707,245.6817374346138,16,1,0,0.3519333333333333,Low
CUST-1040,850,486.22145106271273,27,0,0,0.07999999999999999,Low
CUST-1041,789,462.7711214075987,17,1,0,0.3188666666666667,Low
CUST-1042,824,237.5577389943953,4,3,1,0.6485333333333333,Medium
CUST-1043,547,410.96167688443904,15,3,0,0.5206,Medium
CUST-1044,761,173.66717476606928,19,1,0,0.29113333333333336,Low
CUST-1045,680,72.12264997337991,26,1,0,0.19066666666666665,Low
CUST-1046,620,193.18568622349392,28,0,0,0.10933333333333334,Low
CUST-1047,366,206.75155180440743,20,4,0,0.5334666666666666,Medium
CUST-1048,287,170.0924899557005,6,1,0,0.6026,Medium
CUST-1049,570,360.7705966574669,7,4,1,0.7093333333333334,High
CUST-1050,842,444.3714719211503,12,2,0,0.4516,Medium
CUST-1051,254,485.6865817727421,28,3,0,0.3625333333333333,Low
CUST-1052,516,176.73137433231474,29,4,0,0.35346666666666665,Low
CUST-1053,918,221.60686923930152,20,4,0,0.42306666666666665,Medium
CUST-1054,331,419.0585784084372,9,0,0,0.4838,Medium
CUST-1055,575,452.5639208120954,20,3,0,0.4316666666666667,Medium
CUST-1056,856,342.6585656731038,12,3,0,0.5088,Medium
CUST-1057,117,139.9269323731802,6,1,0,0.6366,Medium
CUST-1058,334,308.154238597654,19,1,0,0.37653333333333333,Low
CUST-1059,704,440.4270985472037,25,4,0,0.38253333333333334,Low
CUST-1060,225,304.6623493477215,12,3,0,0.635,Medium
CUST-1061,620,114.7363674751602,28,4,1,0.34933333333333333,Low
CUST-1062,449,346.775129170629,16,0,0,0.34353333333333336,Low
CUST-1063,670,414.6456547703111,11,2,0,0.5026666666666666,Medium
CUST-1064,813,59.56693154776175,11,2,0,0.47406666666666664,Medium
CUST-1065,731,93.38892033605669,17,3,1,0.4504666666666667,Medium
CUST-1066,68,174.65198749943283,22,3,0,0.49973333333333336,Medium
CUST-1067,312,380.88163150686574,24,3,0,0.41759999999999997,Medium
CUST-1068,40,390.1625824410328,10,2,0,0.6453333333333333,Medium
CUST-1069,874,474.5270956364714,20,1,0,0.2518666666666667,Low
CUST-1070,603,282.7717251241509,9,1,0,0.4894,Medium
CUST-1071,713,178.4294989838279,30,3,0,0.2374,Low
CUST-1072,820,208.85690894009832,4,4,1,0.7093333333333334,High
CUST-1073,719,59.37315105482071,22,3,1,0.3695333333333334,Low
CUST-1074,640,274.03084951526534,22,2,0,0.32533333333333336,Low
CUST-1075,279,466.1187552122673,2,0,1,0.6108666666666667,Medium
CUST-1076,555,199.7541436950118,6,0,0,0.489,Medium
CUST-1077,903,161.83635046494803,22,1,0,0.21273333333333336,Low
CUST-1078,184,130.4395807557377,18,4,1,0.6032,Medium
CUST-1079,569,394.1854662971368,6,4,0,0.7262000000000001,High
CUST-1080,476,391.9670040108061,19,1,0,0.34813333333333335,Low
CUST-1081,186,62.06350923528463,19,1,0,0.40613333333333335,Medium
CUST-1082,389,67.50250986652566,18,3,0,0.5022,Medium
CUST-1083,689,254.6098517616053,6,2,0,0.5822,Medium
CUST-1084,871,263.621991285627,15,3,0,0.4558,Medium
CUST-1085,175,358.91663694184507,27,2,0,0.33499999999999996,Low
CUST-1086,323,354.3589768260945,14,1,0,0.4620666666666667,Medium
CUST-1087,569,83.02981547318723,18,3,0,0.4662,Medium
CUST-1088,466,189.67155722693292,15,2,0,0.4768,Medium
CUST-1089,672,273.2120006606924,13,0,0,0.3489333333333333,Low
CUST-1090,770,251.07158471825088,0,4,1,0.786,High
CUST-1091,244,181.5389128479296,11,0,0,0.46786666666666665,Medium
CUST-1092,351,96.95884399363136,23,2,0,0.3664666666666666,Low
CUST-1093,890,406.8491604464523,5,3,0,0.6186666666666667,Medium
CUST-1094,143,89.05875115095512,17,2,0,0.5080666666666667,Medium
CUST-1095,688,65.92099168378297,22,3,0,0.37573333333333336,Low
CUST-1096,255,135.97022422543932,6,4,0,0.789,High
CUST-1097,179,239.7969277454621,21,1,0,0.37420000000000003,Low
CUST-1098,822,461.6383412791329,13,1,0,0.37893333333333334,Low
CUST-1099,696,186.4674736632319,29,1,0,0.13746666666666668,Low
CUST-1100,966,265.1445675452384,1,2,1,0.6101333333333333,Medium
CUST-1101,358,413.4127351009782,29,2,0,0.2650666666666667,Low
CUST-1102,429,395.05466877980143,9,3,0,0.6442,Medium
CUST-1103,986,250.56193333208836,15,0,0,0.2528,Low
CUST-1104,686,499.5446224158382,25,2,0,0.26613333333333333,Low
CUST-1105,157,67.67841960434252,11,1,0,0.5452666666666667,Medium
CUST-1106,712,368.8317975945517,0,0,1,0.5576,Medium
CUST-1107,282,346.87977075482166,20,2,0,0.4302666666666667,Medium
CUST-1108,806,314.0103809918804,30,0,0,0.038799999999999994,Low
CUST-1109,176,315.34881391478694,6,0,0,0.5648000000000001,Medium
CUST-1110,305,324.62756471178994,17,2,0,0.4756666666666667,Medium
CUST-1111,216,291.4858887813945,15,0,0,0.40680000000000005,Medium
CUST-1112,431,356.8425053233789,24,1,0,0.2738,Low
CUST-1113,431,363.747916101888,12,0,0,0.4138,Medium
CUST-1114,357,265.4277996965178,25,0,0,0.21193333333333333,Low
CUST-1115,985,241.24797312314843,6,0,0,0.403,Medium
CUST-1116,405,408.3859557780682,15,2,0,0.489,Medium
CUST-1117,334,442.60674830045775,1,0,1,0.6165333333333334,Medium
CUST-1118,634,354.1513579991837,16,0,0,0.3065333333333333,Low
CUST-1119,255,344.396722183725,1,3,1,0.8123333333333334,High
CUST-1120,928,299.50282613259907,30,1,0,0.0744,Low
CUST-1121,116,404.5998306292771,1,4,1,0.9001333333333335,High
CUST-1122,57,92.00006871570524,7,1,0,0.6319333333333332,Medium
CUST-1123,250,151.7593283310389,27,0,0,0.2,Low
CUST-1124,623,483.25346993985454,10,1,0,0.4687333333333334,Medium
CUST-1125,452,97.5613946947737,14,4,0,0.6162666666666666,Medium
CUST-1126,465,364.6214616501823,29,4,1,0.36366666666666664,Low
CUST-1127,703,233.8778981349357,0,2,1,0.6794,Medium
CUST-1128,662,403.6729410719096,12,1,0,0.4276,Medium
CUST-1129,996,407.3104762717634,23,3,0,0.29746666666666666,Low
CUST-1130,846,471.0307173738456,6,3,0,0.6108000000000001,Medium
CUST-1131,422,234.4152467727692,25,1,0,0.25893333333333335,Low
CUST-1132,108,190.39013915995287,17,2,0,0.5150666666666667,Medium
CUST-1133,520,65.7036020033171,2,2,1,0.6826666666666666,Medium
CUST-1134,931,420.9880953384038,18,4,0,0.4538,Medium
CUST-1135,829,179.4775685573527,9,0,0,0.3842,Low
CUST-1136,324,254.83316486881264,29,1,0,0.21186666666666665,Low
CUST-1137,351,287.74908797068844,13,0,0,0.41313333333333335,Medium
CUST-1138,492,120.50604744789018,21,0,0,0.25160000000000005,Low
CUST-1139,45,266.9397736042854,9,0,0,0.5409999999999999,Medium
CUST-1140,731,163.4978394314894,23,2,0,0.29046666666666665,Low
CUST-1141,620,337.6443151682817,25,2,0,0.2793333333333333,Low
CUST-1142,144,143.82897328705053,2,4,1,0.8778666666666667,High
CUST-1143,225,151.73192340541073,13,0,0,0.43833333333333335,Medium
CUST-1144,967,495.13359528208144,5,4,0,0.6632666666666668,Medium
CUST-1145,94,290.2877236163681,7,3,0,0.7445333333333333,High
CUST-1146,38,451.8263506287659,13,1,0,0.5357333333333334,Medium
CUST-1147,310,362.2365222829188,21,2,0,0.40800000000000003,Medium
CUST-1148,867,403.7651388735276,8,1,0,0.4532666666666667,Medium
CUST-1149,582,152.17718779334905,17,3,0,0.4802666666666667,Medium
CUST-1150,908,247.38789544136148,30,0,0,0.018399999999999996,Low
CUST-1151,262,92.04462833638982,17,4,0,0.6042666666666667,Medium
CUST-1152,105,415.33166763404085,16,0,0,0.41233333333333333,Medium
CUST-1153,842,231.9264862164388,29,3,0,0.22826666666666667,Low
CUST-1154,309,273.8918755918219,24,1,0,0.2982,Low
CUST-1155,144,384.1817721479249,14,3,0,0.6178666666666667,Medium
CUST-1156,918,379.57356360188624,19,4,0,0.4397333333333333,Medium
CUST-1157,972,185.2765641805411,1,2,1,0.6089333333333333,Medium
CUST-1158,223,454.5313658081978,24,3,0,0.4354,Medium
CUST-1159,439,90.37768529974436,20,3,0,0.45886666666666664,Medium
CUST-1160,773,438.53779726513017,25,0,0,0.1287333333333333,Low
CUST-1161,65,196.12625744475068,30,2,0,0.30700000000000005,Low
CUST-1162,858,441.3433379760842,4,4,1,0.7017333333333333,High
CUST-1163,212,495.8611309553981,13,3,0,0.6209333333333333,Medium
CUST-1164,879,141.11205036987235,4,2,0,0.5775333333333333,Medium
CUST-1165,995,264.43882210101435,2,0,1,0.4676666666666667,Medium
CUST-1166,980,270.81379154245167,15,0,0,0.254,Low
CUST-1167,135,326.50882887258234,10,1,0,0.5663333333333334,Medium
CUST-1168,168,355.1179814697773,10,4,0,0.7397333333333334,High
CUST-1169,511,419.9084990859423,7,4,0,0.7211333333333333,High
CUST-1170,154,87.97798581699233,14,0,0,0.4358666666666667,Medium
CUST-1171,191,494.6174868452272,7,2,0,0.6651333333333334,Medium
CUST-1172,398,290.95908113698204,3,1,1,0.6304000000000001,Medium
CUST-1173,777,345.0393449327018,18,0,0,0.2446,Low
CUST-1174,280,437.73556727807215,28,2,0,0.29733333333333334,Low
CUST-1175,500,56.42107008239224,20,1,0,0.32666666666666666,Low
CUST-1176,613,239.31447140688425,13,2,0,0.48073333333333335,Medium
CUST-1177,754,285.1973589375388,8,0,0,0.4158666666666667,Medium
CUST-1178,489,346.252520121272,19,3,1,0.46553333333333335,Medium
CUST-1179,125,325.73175012554987,0,4,1,0.915,High
CUST-1180,138,337.5505811016349,2,1,0,0.6990666666666666,Medium
CUST-1181,250,195.7115386235642,22,1,0,0.3433333333333334,Low
CUST-1182,797,239.5915974852767,5,4,1,0.6972666666666667,Medium
CUST-1183,767,335.6520846397626,3,3,1,0.6766,Medium
CUST-1184,960,250.07726280024207,11,1,0,0.38466666666666666,Low
CUST-1185,893,428.3581929441664,16,0,0,0.2547333333333333,Low
CUST-1186,834,160.47874878902633,20,1,0,0.2598666666666667,Low
CUST-1187,613,283.524676912418,9,0,0,0.4274,Medium
CUST-1188,435,409.04998064974944,4,4,1,0.7863333333333333,High
CUST-1189,842,165.63346967187454,23,3,0,0.32826666666666665,Low
CUST-1190,283,377.9521490139927,4,0,1,0.5767333333333333,Medium
CUST-1191,379,256.86013235421683,18,0,0,0.32420000000000004,Low
CUST-1192,523,429.8443440209322,12,2,0,0.5154,Medium
CUST-1193,40,94.36779097286504,12,4,0,0.732,High
CUST-1194,133,413.7203285982748,3,4,1,0.8634,High
CUST-1195,818,298.3076967962228,24,0,0,0.1364,Low
CUST-1196,960,103.35754918541863,19,3,0,0.37133333333333335,Low
CUST-1197,636,170.5522766736487,19,3,1,0.4361333333333334,Medium
CUST-1198,814,201.84900008718705,0,1,1,0.5972000000000001,Medium
CUST-1199,148,489.23722655916833,26,1,0,0.29706666666666665,Low
CUST-1200,987,327.082270401821,0,1,1,0.5626000000000001,Medium
CUST-1201,844,484.07413389624776,3,3,1,0.6612,Medium
CUST-1202,333,179.7470929150467,4,3,1,0.7467333333333332,High
CUST-1203,780,428.51992732329165,9,2,0,0.514,Medium
CUST-1204,686,312.2849653684692,1,3,1,0.7261333333333333,High
CUST-1205,129,498.4815549806071,0,4,1,0.9142,High
CUST-1206,798,319.3273623552684,17,2,0,0.37706666666666666,Low
CUST-1207,795,73.91615781152964,28,4,0,0.3143333333333333,Low
CUST-1208,304,278.6340592466084,9,1,0,0.5491999999999999,Medium
CUST-1209,364,393.76832455451296,10,0,0,0.46053333333333335,Medium
CUST-1210,635,265.7029375888442,14,4,0,0.5796666666666666,Medium
CUST-1211,297,361.6480191657967,24,3,0,0.4206,Medium
CUST-1212,900,438.9847634053718,13,1,0,0.36333333333333334,Low
