transaction_id,date,customer_id,customer_segment,region,product_category,product_name,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TXN-004523,2024-07-26,CUST-01119,Budget,South,Sports,Tennis Racket,2,380.65,0.27,555.75,351.44,204.31,Cash
TXN-000403,2024-07-26,CUST-01675,Premium,North,Sports,Bicycle,5,110.28,0.17,457.66,252.8,204.86,Credit Card
TXN-001166,2024-07-26,CUST-01210,Budget,West,Electronics,Tablet,5,264.93,0.24,1006.73,639.5,367.23,PayPal
TXN-006411,2024-07-26,CUST-00262,Premium,South,Home & Garden,Table,5,688.99,0.24,2618.16,1052.01,1566.15,Cash
TXN-007423,2024-07-26,CUST-00167,Standard,North,Sports,Yoga Mat,3,362.05,0.04,1042.7,685.16,357.54,Bank Transfer
TXN-007572,2024-07-26,CUST-00744,Standard,North,Home & Garden,Lamp,1,246.56,0.04,236.7,158.53,78.17,Cash
TXN-001634,2024-07-26,CUST-00199,Standard,South,Electronics,Tablet,2,787.05,0.14,1353.73,792.75,560.98,Credit Card
TXN-009680,2024-07-26,CUST-00581,Premium,South,Books,Biography,3,47.0,0.02,138.18,83.66,54.52,Bank Transfer
TXN-006270,2024-07-26,CUST-00799,Standard,Central,Electronics,Laptop,4,370.87,0.07,1379.64,853.62,526.02,PayPal
TXN-006748,2024-07-26,CUST-00410,Premium,North,Electronics,Laptop,3,231.09,0.01,686.34,387.39,298.95,Bank Transfer
TXN-004781,2024-07-26,CUST-01918,Premium,Central,Clothing,Sneakers,1,34.74,0.27,25.36,16.28,9.08,Debit Card
TXN-002050,2024-07-26,CUST-00851,Standard,East,Electronics,Headphones,1,613.2,0.02,600.94,400.47,200.47,Debit Card
TXN-007246,2024-07-26,CUST-00138,Premium,Central,Electronics,Smartphone,3,234.65,0.1,633.56,263.91,369.65,Cash
TXN-002386,2024-07-26,CUST-01731,Standard,Central,Sports,Bicycle,1,490.23,0.23,377.48,222.11,155.37,PayPal
TXN-000331,2024-07-26,CUST-01739,Standard,North,Sports,Bicycle,3,438.08,0.13,1143.39,667.39,476.0,Credit Card
TXN-000291,2024-07-26,CUST-00887,Premium,North,Sports,Dumbbells,3,63.11,0.12,166.61,89.19,77.42,PayPal
TXN-008266,2024-07-26,CUST-01208,Premium,East,Home & Garden,Plant Pot,3,577.14,0.05,1644.85,1091.51,553.34,Cash
TXN-006227,2024-07-26,CUST-01014,Budget,North,Books,Biography,5,15.25,0.08,70.15,38.3,31.85,Debit Card
TXN-001601,2024-07-26,CUST-00965,Standard,South,Electronics,Smartphone,4,473.81,0.2,1516.19,616.6,899.59,Credit Card
TXN-006863,2024-07-26,CUST-01258,Standard,East,Clothing,T-Shirt,5,72.98,0.15,310.17,152.39,157.78,Cash
TXN-001090,2024-07-27,CUST-01207,Budget,West,Books,Cookbook,4,31.55,0.01,124.94,62.44,62.5,Credit Card
TXN-004642,2024-07-27,CUST-00538,Premium,North,Sports,Bicycle,5,471.35,0.16,1979.67,1275.98,703.69,PayPal
TXN-007981,2024-07-27,CUST-01976,Budget,South,Home & Garden,Lamp,4,659.95,0.2,2111.84,1424.46,687.38,PayPal
TXN-003577,2024-07-27,CUST-00657,Premium,North,Home & Garden,Table,5,556.93,0.06,2617.57,1539.54,1078.03,PayPal
TXN-003631,2024-07-27,CUST-00561,Standard,North,Home & Garden,Plant Pot,1,472.04,0.02,462.6,228.31,234.29,Credit Card
TXN-001805,2024-07-27,CUST-01281,Standard,Central,Books,Biography,3,21.52,0.25,48.42,19.68,28.74,Debit Card
TXN-000475,2024-07-27,CUST-00232,Standard,West,Clothing,Dress,4,53.32,0.13,185.55,102.85,82.7,PayPal
TXN-000445,2024-07-27,CUST-01946,Standard,Central,Electronics,Headphones,5,770.98,0.23,2968.27,1804.55,1163.72,Debit Card
TXN-009599,2024-07-27,CUST-00127,Budget,East,Clothing,Dress,5,176.45,0.29,626.4,371.54,254.86,Bank Transfer
TXN-003197,2024-07-27,CUST-00052,Standard,South,Sports,Yoga Mat,2,63.01,0.24,95.78,51.51,44.27,Bank Transfer
TXN-002376,2024-07-27,CUST-01231,Premium,East,Books,Fiction Novel,2,33.21,0.22,51.81,22.6,29.21,Bank Transfer
TXN-001551,2024-07-27,CUST-01835,Standard,West,Clothing,Dress,5,44.91,0.25,168.41,98.05,70.36,Credit Card
TXN-009412,2024-07-27,CUST-01920,Premium,West,Electronics,Headphones,4,1124.53,0.2,3598.5,2154.22,1444.28,Credit Card
TXN-001605,2024-07-27,CUST-00801,Standard,North,Electronics,Headphones,4,1007.08,0.2,3222.66,1717.14,1505.52,Debit Card
TXN-008404,2024-07-27,CUST-00938,Standard,South,Clothing,T-Shirt,3,51.64,0.02,151.82,72.04,79.78,Credit Card
TXN-003761,2024-07-27,CUST-00190,Standard,North,Home & Garden,Rug,1,703.49,0.29,499.48,240.41,259.07,Cash
TXN-002038,2024-07-27,CUST-00296,Standard,Central,Sports,Running Shoes,2,206.06,0.17,342.06,228.47,113.59,Bank Transfer
TXN-008565,2024-07-27,CUST-01423,Premium,East,Electronics,Smartphone,1,1489.89,0.14,1281.31,520.82,760.49,Credit Card
TXN-006565,2024-07-27,CUST-00351,Premium,South,Sports,Bicycle,4,273.45,0.03,1060.99,430.86,630.13,Debit Card
TXN-004096,2024-07-27,CUST-01735,Budget,West,Books,Fiction Novel,4,11.56,0.21,36.53,25.01,11.52,PayPal
TXN-000216,2024-07-27,CUST-00248,Standard,West,Home & Garden,Lamp,1,152.08,0.05,144.48,77.99,66.49,Cash
TXN-007382,2024-07-27,CUST-01870,Budget,South,Clothing,T-Shirt,3,140.58,0.15,358.48,208.54,149.94,Debit Card
TXN-008648,2024-07-27,CUST-01914,Standard,East,Sports,Tennis Racket,2,112.46,0.09,204.68,114.67,90.01,Debit Card
TXN-001396,2024-07-27,CUST-00323,Premium,West,Home & Garden,Plant Pot,3,456.53,0.27,999.8,457.06,542.74,Debit Card
TXN-000244,2024-07-27,CUST-01518,Standard,South,Electronics,Smartphone,1,1463.91,0.06,1376.08,637.7,738.38,Bank Transfer
TXN-000566,2024-07-27,CUST-00562,Budget,Central,Clothing,T-Shirt,1,120.82,0.26,89.41,44.43,44.98,Credit Card
TXN-009929,2024-07-27,CUST-01947,Premium,Central,Clothing,Jacket,4,30.01,0.11,106.84,54.74,52.1,Debit Card
TXN-005254,2024-07-27,CUST-00494,Standard,North,Books,Biography,4,36.1,0.21,114.08,48.73,65.35,Bank Transfer
TXN-008749,2024-07-28,CUST-00994,Standard,North,Home & Garden,Lamp,5,232.48,0.29,825.3,527.08,298.22,Debit Card
TXN-003532,2024-07-28,CUST-01387,Budget,Central,Sports,Bicycle,1,197.22,0.18,161.72,83.72,78.0,Credit Card
TXN-002037,2024-07-28,CUST-01602,Budget,East,Sports,Tennis Racket,4,307.36,0.02,1204.85,669.68,535.17,Cash
TXN-009382,2024-07-28,CUST-00291,Premium,East,Clothing,Jeans,1,80.36,0.27,58.66,23.62,35.04,PayPal
TXN-009834,2024-07-28,CUST-00423,Premium,Central,Clothing,T-Shirt,1,198.56,0.3,138.99,63.53,75.46,Cash
TXN-004177,2024-07-28,CUST-01123,Standard,West,Home & Garden,Sofa,2,132.18,0.19,214.13,103.0,111.13,Credit Card
TXN-003733,2024-07-28,CUST-01545,Budget,East,Clothing,Jeans,5,109.66,0.03,531.85,298.34,233.51,Bank Transfer
TXN-001923,2024-07-28,CUST-00392,Premium,East,Books,Cookbook,2,26.99,0.15,45.88,20.94,24.94,Debit Card
TXN-008021,2024-07-28,CUST-01224,Premium,North,Home & Garden,Table,5,492.88,0.24,1872.94,994.11,878.83,Cash
TXN-005588,2024-07-28,CUST-01098,Standard,Central,Sports,Yoga Mat,5,133.69,0.26,494.65,233.44,261.21,Debit Card
TXN-005684,2024-07-28,CUST-00715,Premium,East,Home & Garden,Lamp,1,131.65,0.21,104.0,54.66,49.34,Credit Card
TXN-007345,2024-07-28,CUST-01922,Budget,West,Sports,Dumbbells,3,79.74,0.07,222.47,148.61,73.86,Debit Card
TXN-004104,2024-07-28,CUST-00417,Premium,North,Electronics,Laptop,5,774.99,0.25,2906.21,1298.91,1607.3,Bank Transfer
TXN-000993,2024-07-28,CUST-00953,Standard,West,Sports,Dumbbells,5,499.58,0.05,2373.01,1441.03,931.98,Bank Transfer
TXN-009295,2024-07-28,CUST-00268,Premium,South,Clothing,Jacket,4,86.04,0.02,337.28,201.62,135.66,Bank Transfer
TXN-007799,2024-07-28,CUST-00056,Premium,North,Books,Cookbook,2,22.27,0.06,41.87,23.96,17.91,Cash
TXN-005185,2024-07-28,CUST-01012,Budget,West,Home & Garden,Sofa,1,633.07,0.14,544.44,219.23,325.21,Bank Transfer
TXN-006538,2024-07-28,CUST-00791,Premium,Central,Books,Biography,4,35.27,0.12,124.15,55.03,69.12,Bank Transfer
TXN-005459,2024-07-28,CUST-00937,Premium,North,Electronics,Smartphone,1,1435.33,0.18,1176.97,723.18,453.79,Debit Card
TXN-002991,2024-07-28,CUST-01895,Budget,Central,Sports,Running Shoes,4,375.63,0.25,1126.89,458.48,668.41,Bank Transfer
TXN-007074,2024-07-28,CUST-00812,Premium,Central,Books,Tech Manual,3,26.73,0.27,58.54,29.45,29.09,Bank Transfer
TXN-009607,2024-07-28,CUST-01742,Standard,West,Sports,Tennis Racket,3,185.59,0.23,428.71,276.09,152.62,PayPal
TXN-003176,2024-07-28,CUST-00465,Budget,East,Clothing,T-Shirt,5,94.37,0.05,448.26,230.02,218.24,Debit Card
TXN-006348,2024-07-28,CUST-00257,Budget,North,Sports,Yoga Mat,4,418.0,0.01,1655.28,665.44,989.84,Cash
TXN-002281,2024-07-28,CUST-01913,Budget,Central,Sports,Running Shoes,4,346.02,0.22,1079.58,606.99,472.59,Debit Card
TXN-000164,2024-07-29,CUST-00025,Budget,South,Clothing,T-Shirt,4,30.88,0.0,123.52,69.13,54.39,Credit Card
TXN-000824,2024-07-29,CUST-00638,Premium,Central,Clothing,Sneakers,2,92.58,0.02,181.46,99.44,82.02,PayPal
TXN-008321,2024-07-29,CUST-00605,Premium,South,Sports,Running Shoes,1,499.89,0.28,359.92,197.06,162.86,Debit Card
TXN-008093,2024-07-29,CUST-00886,Premium,West,Books,Cookbook,3,22.63,0.03,65.85,40.48,25.37,Debit Card
TXN-002468,2024-07-29,CUST-00587,Premium,North,Home & Garden,Rug,4,78.19,0.02,306.5,131.11,175.39,Debit Card
TXN-009917,2024-07-29,CUST-01922,Premium,East,Books,Fiction Novel,5,10.82,0.08,49.77,25.09,24.68,Cash
TXN-000193,2024-07-29,CUST-01882,Premium,Central,Home & Garden,Rug,1,267.0,0.04,256.32,160.21,96.11,Credit Card
TXN-005429,2024-07-29,CUST-01639,Premium,South,Electronics,Smartphone,1,312.59,0.17,259.45,180.59,78.86,PayPal
TXN-003380,2024-07-29,CUST-00043,Budget,North,Books,Tech Manual,4,36.86,0.12,129.75,70.72,59.03,Cash
TXN-005746,2024-07-29,CUST-01058,Standard,South,Clothing,Jacket,4,196.32,0.17,651.78,436.48,215.3,Bank Transfer
TXN-004894,2024-07-29,CUST-00131,Budget,Central,Home & Garden,Sofa,2,391.54,0.23,602.97,336.41,266.56,PayPal
TXN-008738,2024-07-29,CUST-00211,Budget,West,Sports,Yoga Mat,2,354.62,0.18,581.58,394.93,186.65,Debit Card
TXN-006035,2024-07-29,CUST-01413,Premium,Central,Clothing,Jacket,4,133.03,0.03,516.16,296.71,219.45,Cash
TXN-004156,2024-07-29,CUST-00526,Budget,East,Sports,Yoga Mat,2,377.86,0.26,559.23,235.66,323.57,Bank Transfer
TXN-005039,2024-07-29,CUST-01000,Budget,East,Books,Self-Help,5,22.94,0.1,103.23,52.13,51.1,PayPal
TXN-001123,2024-07-29,CUST-01818,Premium,South,Books,Self-Help,4,39.15,0.25,117.45,54.6,62.85,PayPal
TXN-006114,2024-07-29,CUST-01036,Budget,South,Books,Cookbook,4,15.01,0.07,55.84,27.99,27.85,Debit Card
TXN-003874,2024-07-29,CUST-01359,Standard,East,Home & Garden,Sofa,4,378.1,0.28,1088.93,496.0,592.93,Debit Card
TXN-007091,2024-07-29,CUST-01204,Premium,East,Books,Fiction Novel,5,21.47,0.14,92.32,64.08,28.24,PayPal
TXN-005621,2024-07-29,CUST-01618,Standard,Central,Clothing,Sneakers,3,26.5,0.06,74.73,44.43,30.3,PayPal
TXN-005418,2024-07-29,CUST-01043,Budget,West,Sports,Tennis Racket,5,462.25,0.19,1872.11,1064.79,807.32,Credit Card
TXN-000544,2024-07-29,CUST-00168,Budget,Central,Clothing,Sneakers,1,79.01,0.04,75.85,40.03,35.82,Credit Card
TXN-008747,2024-07-29,CUST-01225,Standard,North,Books,Self-Help,4,25.16,0.17,83.53,38.96,44.57,Debit Card
TXN-001120,2024-07-29,CUST-01775,Premium,West,Home & Garden,Lamp,1,373.12,0.17,309.69,136.6,173.09,Credit Card
TXN-006637,2024-07-29,CUST-00930,Standard,Central,Books,Fiction Novel,1,18.49,0.19,14.98,8.66,6.32,PayPal
TXN-002176,2024-07-29,CUST-00073,Premium,East,Books,Self-Help,5,33.06,0.02,161.99,97.76,64.23,Credit Card
TXN-005241,2024-07-29,CUST-01451,Standard,West,Electronics,Smartwatch,4,720.73,0.1,2594.63,1597.84,996.79,PayPal
TXN-001675,2024-07-29,CUST-01493,Premium,North,Sports,Yoga Mat,4,341.31,0.26,1010.28,645.2,365.08,Credit Card
TXN-005983,2024-07-29,CUST-01642,Premium,North,Home & Garden,Lamp,4,514.8,0.1,1853.28,1181.97,671.31,Bank Transfer
TXN-000561,2024-07-30,CUST-01139,Budget,West,Home & Garden,Table,1,150.29,0.27,109.71,66.02,43.69,Bank Transfer
TXN-003868,2024-07-30,CUST-01435,Budget,South,Electronics,Smartwatch,5,687.97,0.27,2511.09,1316.81,1194.28,Debit Card
TXN-000687,2024-07-30,CUST-01233,Budget,West,Electronics,Smartwatch,3,489.87,0.15,1249.17,680.03,569.14,PayPal
TXN-000373,2024-07-30,CUST-01969,Premium,East,Books,Cookbook,1,45.19,0.23,34.8,23.11,11.69,Bank Transfer
TXN-007126,2024-07-30,CUST-00493,Standard,Central,Clothing,Dress,1,58.83,0.19,47.65,26.33,21.32,Bank Transfer
TXN-004232,2024-07-30,CUST-01142,Budget,North,Electronics,Laptop,4,1118.45,0.1,4026.42,1750.45,2275.97,Debit Card
TXN-002834,2024-07-30,CUST-01238,Premium,West,Books,Fiction Novel,4,20.57,0.12,72.41,44.34,28.07,Bank Transfer
TXN-000898,2024-07-30,CUST-01689,Standard,East,Electronics,Laptop,1,853.05,0.1,767.75,485.66,282.09,Debit Card
TXN-000440,2024-07-30,CUST-01782,Budget,West,Electronics,Smartphone,1,911.67,0.1,820.5,352.34,468.16,Debit Card
TXN-007217,2024-07-30,CUST-00207,Budget,Central,Books,Fiction Novel,3,21.29,0.13,55.57,33.85,21.72,Cash
TXN-003120,2024-07-30,CUST-00190,Budget,East,Sports,Tennis Racket,3,138.32,0.02,406.66,258.6,148.06,Bank Transfer
TXN-003200,2024-07-30,CUST-00151,Standard,West,Clothing,Jacket,3,109.27,0.29,232.75,128.37,104.38,Cash
TXN-007538,2024-07-30,CUST-00442,Premium,West,Books,Tech Manual,5,32.82,0.2,131.28,68.23,63.05,Bank Transfer
TXN-007313,2024-07-30,CUST-00322,Standard,South,Books,Self-Help,5,29.39,0.01,145.48,95.72,49.76,Debit Card
TXN-008701,2024-07-30,CUST-01455,Premium,West,Home & Garden,Table,4,82.33,0.02,322.73,192.99,129.74,Debit Card
TXN-003408,2024-07-31,CUST-01452,Standard,East,Home & Garden,Table,2,623.36,0.04,1196.85,592.2,604.65,Credit Card
TXN-001397,2024-07-31,CUST-01034,Standard,South,Electronics,Smartphone,2,740.53,0.2,1184.85,727.81,457.04,Bank Transfer
TXN-006093,2024-07-31,CUST-01591,Budget,Central,Electronics,Tablet,2,166.03,0.2,265.65,132.99,132.66,Cash
TXN-000434,2024-07-31,CUST-00345,Premium,Central,Electronics,Smartwatch,1,550.23,0.04,528.22,233.67,294.55,PayPal
TXN-000503,2024-07-31,CUST-00753,Standard,West,Clothing,Dress,3,177.23,0.24,404.08,185.71,218.37,Debit Card
TXN-006775,2024-07-31,CUST-01629,Premium,Central,Electronics,Smartphone,4,497.43,0.24,1512.19,670.61,841.58,Bank Transfer
TXN-004169,2024-07-31,CUST-01039,Premium,North,Books,Self-Help,1,28.25,0.25,21.19,13.11,8.08,Debit Card
TXN-000275,2024-07-31,CUST-00096,Budget,East,Sports,Running Shoes,2,131.33,0.22,204.87,88.57,116.3,Cash
TXN-005255,2024-07-31,CUST-01906,Standard,West,Books,Self-Help,3,21.38,0.11,57.08,29.46,27.62,Debit Card
TXN-009385,2024-07-31,CUST-01247,Budget,Central,Sports,Yoga Mat,1,243.19,0.02,238.33,107.73,130.6,Credit Card
TXN-006864,2024-07-31,CUST-00410,Standard,West,Clothing,Jacket,2,163.35,0.23,251.56,142.51,109.05,Credit Card
TXN-002824,2024-07-31,CUST-01529,Budget,West,Books,Tech Manual,5,30.79,0.16,129.32,68.59,60.73,Credit Card
TXN-005161,2024-07-31,CUST-01770,Standard,North,Home & Garden,Lamp,1,454.24,0.29,322.51,215.25,107.26,Cash
TXN-004861,2024-07-31,CUST-00478,Budget,East,Electronics,Smartwatch,1,582.72,0.13,506.97,206.6,300.37,PayPal
TXN-000194,2024-07-31,CUST-00769,Premium,South,Home & Garden,Table,2,235.67,0.17,391.21,188.02,203.19,Bank Transfer
TXN-005036,2024-07-31,CUST-01975,Premium,South,Electronics,Smartwatch,5,865.8,0.27,3160.17,1313.24,1846.93,Debit Card
TXN-005356,2024-07-31,CUST-01660,Premium,Central,Books,Fiction Novel,3,43.5,0.0,130.5,83.51,46.99,Credit Card
TXN-005137,2024-07-31,CUST-01176,Premium,South,Clothing,Jacket,5,42.81,0.01,211.91,95.04,116.87,Cash
TXN-002146,2024-07-31,CUST-01453,Standard,West,Home & Garden,Table,5,785.46,0.01,3888.03,2262.22,1625.81,Bank Transfer
TXN-008553,2024-07-31,CUST-00249,Premium,East,Home & Garden,Sofa,2,480.13,0.2,768.21,483.26,284.95,Cash
TXN-008039,2024-07-31,CUST-00049,Premium,North,Home & Garden,Lamp,4,471.02,0.18,1544.95,742.51,802.44,PayPal
TXN-007046,2024-07-31,CUST-01790,Standard,East,Sports,Tennis Racket,1,54.28,0.13,47.22,30.54,16.68,Bank Transfer
TXN-004552,2024-07-31,CUST-01500,Standard,South,Home & Garden,Table,5,236.12,0.25,885.45,381.8,503.65,Cash
TXN-001723,2024-07-31,CUST-00848,Budget,West,Books,Self-Help,1,28.1,0.18,23.04,11.83,11.21,Bank Transfer
TXN-005173,2024-07-31,CUST-01387,Premium,South,Sports,Running Shoes,2,72.75,0.16,122.22,72.83,49.39,Bank Transfer
TXN-003809,2024-07-31,CUST-00522,Budget,North,Books,Tech Manual,5,38.61,0.21,152.51,102.59,49.92,Credit Card
TXN-000717,2024-07-31,CUST-00067,Budget,South,Electronics,Tablet,4,497.05,0.2,1590.56,638.21,952.35,Credit Card
TXN-004131,2024-07-31,CUST-00581,Premium,West,Sports,Running Shoes,2,189.47,0.09,344.84,219.8,125.04,Debit Card
TXN-004042,2024-07-31,CUST-00273,Budget,East,Books,Self-Help,3,30.38,0.03,88.41,37.66,50.75,Bank Transfer
TXN-005307,2024-07-31,CUST-00188,Budget,North,Sports,Running Shoes,5,36.27,0.18,148.71,60.05,88.66,Cash
TXN-005504,2024-08-01,CUST-00502,Budget,North,Books,Tech Manual,2,12.92,0.28,18.6,9.38,9.22,PayPal
TXN-006222,2024-08-01,CUST-00020,Budget,West,Home & Garden,Sofa,2,327.3,0.11,582.59,361.93,220.66,PayPal
TXN-007268,2024-08-01,CUST-00286,Premium,North,Electronics,Smartphone,1,830.57,0.02,813.96,351.59,462.37,Cash
TXN-007491,2024-08-01,CUST-01463,Standard,West,Electronics,Tablet,1,1220.42,0.11,1086.17,515.28,570.89,Credit Card
TXN-004970,2024-08-01,CUST-00613,Premium,North,Home & Garden,Lamp,2,784.97,0.04,1507.14,925.09,582.05,Cash
TXN-002885,2024-08-01,CUST-01016,Premium,East,Electronics,Tablet,5,928.38,0.26,3435.01,1934.32,1500.69,Debit Card
TXN-002569,2024-08-01,CUST-01123,Premium,West,Sports,Bicycle,4,375.02,0.12,1320.07,645.53,674.54,Cash
TXN-002641,2024-08-01,CUST-01355,Premium,Central,Clothing,Dress,5,156.58,0.02,767.24,475.62,291.62,Bank Transfer
TXN-002669,2024-08-01,CUST-00145,Premium,East,Clothing,Dress,2,56.31,0.1,101.36,59.25,42.11,PayPal
TXN-007777,2024-08-01,CUST-00252,Budget,Central,Books,Tech Manual,2,49.18,0.16,82.62,46.0,36.62,Cash
TXN-008105,2024-08-01,CUST-01629,Budget,Central,Clothing,Jacket,3,47.06,0.15,120.0,62.1,57.9,Debit Card
TXN-004438,2024-08-01,CUST-00382,Budget,East,Sports,Running Shoes,3,369.09,0.1,996.54,487.04,509.5,Debit Card
TXN-003827,2024-08-01,CUST-01365,Budget,Central,Clothing,Sneakers,4,189.92,0.0,759.68,449.95,309.73,Bank Transfer
TXN-005850,2024-08-01,CUST-00179,Premium,West,Books,Biography,2,26.83,0.28,38.64,18.69,19.95,Bank Transfer
TXN-004897,2024-08-01,CUST-01078,Budget,West,Clothing,Dress,3,101.26,0.17,252.14,132.08,120.06,PayPal
TXN-004675,2024-08-01,CUST-01986,Budget,North,Sports,Tennis Racket,2,260.82,0.22,406.88,205.56,201.32,Bank Transfer
TXN-002479,2024-08-01,CUST-00640,Premium,West,Books,Cookbook,3,45.48,0.28,98.24,67.34,30.9,PayPal
TXN-005887,2024-08-01,CUST-01156,Budget,South,Books,Fiction Novel,3,15.34,0.09,41.88,17.14,24.74,PayPal
TXN-006081,2024-08-01,CUST-01946,Premium,North,Clothing,Sneakers,2,143.75,0.06,270.25,135.83,134.42,Credit Card
TXN-000691,2024-08-01,CUST-00307,Standard,North,Electronics,Smartwatch,1,1272.41,0.0,1272.41,826.2,446.21,Debit Card
TXN-008579,2024-08-01,CUST-00515,Premium,North,Home & Garden,Sofa,2,534.53,0.2,855.25,481.45,373.8,Debit Card
TXN-005510,2024-08-02,CUST-00682,Premium,North,Books,Self-Help,5,17.01,0.18,69.74,32.76,36.98,Credit Card
TXN-008235,2024-08-02,CUST-00768,Standard,North,Books,Cookbook,4,14.91,0.23,45.92,25.53,20.39,Cash
TXN-002566,2024-08-02,CUST-00425,Standard,North,Sports,Dumbbells,5,325.05,0.15,1381.46,747.42,634.04,PayPal
TXN-004277,2024-08-02,CUST-00453,Budget,South,Clothing,Jeans,2,150.93,0.2,241.49,123.04,118.45,Cash
TXN-008342,2024-08-02,CUST-01769,Budget,West,Clothing,Sneakers,5,30.26,0.16,127.09,70.8,56.29,Debit Card
TXN-005979,2024-08-02,CUST-00589,Budget,North,Home & Garden,Rug,4,172.0,0.21,543.52,235.62,307.9,Debit Card
TXN-006117,2024-08-02,CUST-00430,Standard,West,Sports,Tennis Racket,1,475.56,0.15,404.23,208.85,195.38,Cash
TXN-002035,2024-08-02,CUST-00700,Premium,North,Sports,Running Shoes,3,214.34,0.09,585.15,364.52,220.63,Bank Transfer
TXN-003819,2024-08-02,CUST-01806,Standard,North,Electronics,Smartphone,4,1249.34,0.03,4847.44,2522.03,2325.41,Debit Card
TXN-006101,2024-08-02,CUST-00736,Standard,North,Electronics,Laptop,1,1030.51,0.19,834.71,347.61,487.1,Debit Card
TXN-007296,2024-08-02,CUST-00860,Standard,East,Sports,Running Shoes,2,65.32,0.24,99.29,43.98,55.31,PayPal
TXN-008278,2024-08-02,CUST-00452,Standard,South,Home & Garden,Table,1,360.81,0.14,310.3,169.99,140.31,Debit Card
TXN-002061,2024-08-02,CUST-01969,Budget,Central,Electronics,Smartphone,3,165.63,0.04,477.01,258.19,218.82,Credit Card
TXN-008269,2024-08-02,CUST-01971,Standard,East,Sports,Dumbbells,3,439.08,0.07,1225.03,651.12,573.91,PayPal
TXN-002969,2024-08-02,CUST-00992,Standard,East,Clothing,T-Shirt,3,192.39,0.28,415.56,249.25,166.31,PayPal
TXN-009465,2024-08-02,CUST-00013,Budget,West,Sports,Yoga Mat,4,342.2,0.07,1272.98,762.52,510.46,Cash
TXN-008402,2024-08-02,CUST-01725,Premium,West,Clothing,Jeans,1,148.71,0.19,120.46,54.51,65.95,PayPal
TXN-008524,2024-08-02,CUST-01331,Premium,North,Clothing,Jacket,1,24.55,0.23,18.9,10.55,8.35,Cash
TXN-009086,2024-08-02,CUST-00881,Budget,South,Books,Biography,3,34.31,0.08,94.7,62.35,32.35,Debit Card
TXN-008852,2024-08-02,CUST-00338,Budget,South,Sports,Yoga Mat,2,172.26,0.05,327.29,183.59,143.7,Credit Card
TXN-009084,2024-08-02,CUST-01373,Premium,Central,Sports,Bicycle,3,233.92,0.1,631.58,260.1,371.48,PayPal
TXN-009765,2024-08-02,CUST-00806,Premium,East,Books,Cookbook,5,37.0,0.08,170.2,95.83,74.37,Cash
TXN-005611,2024-08-02,CUST-01690,Premium,West,Home & Garden,Table,4,97.55,0.24,296.55,168.18,128.37,Bank Transfer
TXN-005615,2024-08-02,CUST-00502,Budget,South,Books,Cookbook,5,47.3,0.26,175.01,118.66,56.35,Debit Card
TXN-004879,2024-08-02,CUST-01305,Premium,West,Home & Garden,Table,5,175.15,0.26,648.05,271.05,377.0,Cash
TXN-001332,2024-08-02,CUST-01375,Premium,Central,Sports,Dumbbells,1,229.04,0.07,213.01,139.08,73.93,Debit Card
TXN-000308,2024-08-02,CUST-01693,Standard,East,Home & Garden,Table,5,333.66,0.26,1234.54,680.61,553.93,Debit Card
TXN-004111,2024-08-02,CUST-00268,Premium,North,Sports,Bicycle,1,363.41,0.18,298.0,136.36,161.64,Cash
TXN-000926,2024-08-02,CUST-00801,Standard,North,Books,Fiction Novel,2,49.06,0.12,86.35,38.67,47.68,Cash
TXN-007155,2024-08-02,CUST-00536,Budget,South,Electronics,Smartwatch,5,1111.09,0.08,5111.01,2751.68,2359.33,Credit Card
TXN-001024,2024-08-02,CUST-01804,Budget,East,Clothing,Dress,2,154.06,0.25,231.09,119.91,111.18,Credit Card
TXN-007365,2024-08-02,CUST-01098,Premium,North,Home & Garden,Lamp,4,358.77,0.01,1420.73,685.97,734.76,Cash
TXN-003714,2024-08-02,CUST-01432,Premium,North,Sports,Yoga Mat,4,371.49,0.24,1129.33,662.57,466.76,PayPal
TXN-004362,2024-08-02,CUST-01892,Premium,West,Home & Garden,Sofa,2,125.98,0.13,219.21,115.0,104.21,Bank Transfer
TXN-006519,2024-08-02,CUST-00084,Premium,West,Books,Fiction Novel,1,29.32,0.22,22.87,15.16,7.71,Credit Card
TXN-009030,2024-08-02,CUST-00414,Budget,East,Home & Garden,Table,4,122.47,0.15,416.4,183.38,233.02,Debit Card
TXN-001615,2024-08-02,CUST-01106,Budget,South,Electronics,Headphones,4,810.7,0.19,2626.67,1120.66,1506.01,Credit Card
TXN-007115,2024-08-02,CUST-01814,Premium,North,Clothing,Sneakers,4,34.76,0.14,119.57,59.63,59.94,Debit Card
TXN-009348,2024-08-02,CUST-01769,Standard,Central,Books,Self-Help,3,26.72,0.26,59.32,24.91,34.41,Debit Card
TXN-006780,2024-08-02,CUST-01230,Standard,Central,Books,Tech Manual,3,48.24,0.29,102.75,69.26,33.49,Credit Card
TXN-000873,2024-08-02,CUST-00841,Premium,South,Home & Garden,Plant Pot,1,672.4,0.12,591.71,352.62,239.09,Debit Card
TXN-003090,2024-08-02,CUST-01646,Standard,Central,Books,Cookbook,2,25.99,0.22,40.54,16.43,24.11,PayPal
