transaction_id,customer_id,date,amount,category
T-ADV-046152,C-ADV-02723,2024-03-18,37.74,Home
T-ADV-048765,C-ADV-02877,2024-03-18,92.52,Health
T-ADV-034784,C-ADV-02045,2024-03-18,26.64,Home
T-ADV-041426,C-ADV-02435,2024-03-18,46.49,Home
T-ADV-026333,C-ADV-01554,2024-03-18,517.31,Fashion
T-ADV-005108,C-ADV-00308,2024-03-18,30.29,Fashion
T-ADV-000983,C-ADV-00063,2024-03-18,33.77,Grocery
T-ADV-008274,C-ADV-00501,2024-03-18,191.99,Health
T-ADV-029417,C-ADV-01722,2024-03-18,30.64,Home
T-ADV-016599,C-ADV-00990,2024-03-18,400.87,Grocery
T-ADV-025371,C-ADV-01502,2024-03-18,118.73,Health
T-ADV-046137,C-ADV-02722,2024-03-18,33.59,Fashion
T-ADV-033776,C-ADV-01989,2024-03-18,460.69,Tech
T-ADV-011907,C-ADV-00709,2024-03-18,87.65,Tech
T-ADV-007547,C-ADV-00460,2024-03-18,180.73,Grocery
T-ADV-038415,C-ADV-02255,2024-03-18,104.83,Health
T-ADV-001858,C-ADV-00107,2024-03-18,57.85,Tech
T-ADV-039456,C-ADV-02314,2024-03-18,61.12,Home
T-ADV-025996,C-ADV-01537,2024-03-18,27.88,Home
T-ADV-035197,C-ADV-02070,2024-03-18,70.67,Fashion
T-ADV-034509,C-ADV-02031,2024-03-18,80.6,Tech
T-ADV-027758,C-ADV-01632,2024-03-18,42.57,Fashion
T-ADV-029096,C-ADV-01707,2024-03-18,7.7,Tech
T-ADV-033764,C-ADV-01989,2024-03-18,466.19,Tech
T-ADV-038111,C-ADV-02237,2024-03-18,174.16,Home
T-ADV-036885,C-ADV-02167,2024-03-18,90.67,Tech
T-ADV-014504,C-ADV-00865,2024-03-18,65.49,Home
T-ADV-025077,C-ADV-01487,2024-03-18,157.32,Home
T-ADV-012173,C-ADV-00725,2024-03-18,161.83,Tech
T-ADV-023361,C-ADV-01391,2024-03-18,8.27,Grocery
T-ADV-037638,C-ADV-02213,2024-03-18,160.74,Home
T-ADV-003301,C-ADV-00202,2024-03-18,68.83,Home
T-ADV-032474,C-ADV-01907,2024-03-18,9.32,Tech
T-ADV-038707,C-ADV-02271,2024-03-18,1154.77,Fashion
T-ADV-007353,C-ADV-00447,2024-03-18,38.58,Home
T-ADV-011467,C-ADV-00687,2024-03-18,19.93,Fashion
T-ADV-027530,C-ADV-01621,2024-03-18,358.63,Tech
T-ADV-003556,C-ADV-00218,2024-03-18,102.51,Tech
T-ADV-007331,C-ADV-00446,2024-03-18,44.6,Fashion
T-ADV-047711,C-ADV-02815,2024-03-18,56.35,Grocery
T-ADV-042063,C-ADV-02471,2024-03-19,489.08,Fashion
T-ADV-019581,C-ADV-01164,2024-03-19,51.29,Health
T-ADV-011214,C-ADV-00673,2024-03-19,28.49,Home
T-ADV-050063,C-ADV-02950,2024-03-19,35.81,Fashion
T-ADV-005032,C-ADV-00304,2024-03-19,94.39,Home
T-ADV-048262,C-ADV-02848,2024-03-19,16.63,Tech
T-ADV-041139,C-ADV-02417,2024-03-19,18.87,Fashion
T-ADV-045081,C-ADV-02656,2024-03-19,124.32,Grocery
T-ADV-005051,C-ADV-00305,2024-03-19,25.67,Grocery
T-ADV-028022,C-ADV-01645,2024-03-19,80.21,Tech
T-ADV-042809,C-ADV-02517,2024-03-19,171.36,Home
T-ADV-015558,C-ADV-00925,2024-03-19,52.81,Tech
T-ADV-008836,C-ADV-00532,2024-03-19,140.02,Fashion
T-ADV-024181,C-ADV-01436,2024-03-19,123.16,Fashion
T-ADV-019932,C-ADV-01184,2024-03-19,61.16,Home
T-ADV-027697,C-ADV-01628,2024-03-19,19.08,Tech
T-ADV-037865,C-ADV-02225,2024-03-19,129.01,Grocery
T-ADV-020013,C-ADV-01189,2024-03-19,160.28,Health
T-ADV-016248,C-ADV-00966,2024-03-19,41.56,Home
T-ADV-036604,C-ADV-02148,2024-03-19,41.66,Fashion
T-ADV-008714,C-ADV-00526,2024-03-19,36.01,Fashion
T-ADV-030012,C-ADV-01762,2024-03-19,34.45,Home
T-ADV-004676,C-ADV-00284,2024-03-19,6.56,Grocery
T-ADV-008685,C-ADV-00524,2024-03-19,103.8,Grocery
T-ADV-008868,C-ADV-00534,2024-03-19,85.41,Fashion
T-ADV-046345,C-ADV-02735,2024-03-19,17.46,Tech
T-ADV-027766,C-ADV-01632,2024-03-19,51.77,Home
T-ADV-013835,C-ADV-00822,2024-03-19,22.41,Health
T-ADV-017631,C-ADV-01051,2024-03-19,47.75,Grocery
T-ADV-007465,C-ADV-00454,2024-03-19,15.4,Home
T-ADV-047998,C-ADV-02831,2024-03-19,63.58,Health
T-ADV-044679,C-ADV-02631,2024-03-19,15.07,Health
T-ADV-041952,C-ADV-02463,2024-03-19,18.51,Fashion
T-ADV-017231,C-ADV-01026,2024-03-19,105.78,Tech
T-ADV-022256,C-ADV-01330,2024-03-19,19.66,Tech
T-ADV-047350,C-ADV-02793,2024-03-19,20.26,Tech
T-ADV-032640,C-ADV-01918,2024-03-19,84.84,Tech
T-ADV-029280,C-ADV-01715,2024-03-19,31.83,Tech
T-ADV-011798,C-ADV-00703,2024-03-19,214.02,Fashion
T-ADV-000566,C-ADV-00038,2024-03-19,47.51,Tech
T-ADV-045326,C-ADV-02671,2024-03-19,15.0,Home
T-ADV-038413,C-ADV-02255,2024-03-19,33.41,Tech
T-ADV-028758,C-ADV-01688,2024-03-19,120.76,Health
T-ADV-050355,C-ADV-02967,2024-03-19,218.7,Fashion
T-ADV-034770,C-ADV-02044,2024-03-19,14.08,Home
T-ADV-011886,C-ADV-00708,2024-03-19,38.13,Fashion
T-ADV-003606,C-ADV-00221,2024-03-19,22.61,Tech
T-ADV-020593,C-ADV-01223,2024-03-19,23.14,Home
T-ADV-000133,C-ADV-00010,2024-03-19,17.5,Tech
T-ADV-021559,C-ADV-01283,2024-03-19,122.05,Tech
T-ADV-042391,C-ADV-02494,2024-03-19,95.51,Grocery
T-ADV-015486,C-ADV-00921,2024-03-19,19.75,Tech
T-ADV-024413,C-ADV-01449,2024-03-19,94.84,Fashion
T-ADV-032402,C-ADV-01904,2024-03-19,25.11,Tech
T-ADV-035921,C-ADV-02108,2024-03-19,33.44,Fashion
T-ADV-035403,C-ADV-02081,2024-03-19,28.58,Home
T-ADV-002140,C-ADV-00125,2024-03-19,8.26,Grocery
T-ADV-021037,C-ADV-01250,2024-03-19,18.89,Home
T-ADV-049085,C-ADV-02896,2024-03-19,323.78,Tech
T-ADV-037230,C-ADV-02188,2024-03-19,75.39,Fashion
T-ADV-027238,C-ADV-01606,2024-03-19,17.24,Grocery
T-ADV-004074,C-ADV-00245,2024-03-19,96.96,Grocery
T-ADV-004146,C-ADV-00250,2024-03-19,17.79,Health
T-ADV-037079,C-ADV-02180,2024-03-19,60.3,Tech
T-ADV-009527,C-ADV-00573,2024-03-19,7.01,Health
T-ADV-016391,C-ADV-00976,2024-03-19,67.86,Health
T-ADV-031868,C-ADV-01873,2024-03-19,49.18,Health
T-ADV-049740,C-ADV-02930,2024-03-19,44.54,Health
T-ADV-039048,C-ADV-02294,2024-03-19,100.05,Grocery
T-ADV-004791,C-ADV-00289,2024-03-19,60.0,Tech
T-ADV-000230,C-ADV-00017,2024-03-19,39.07,Tech
T-ADV-008900,C-ADV-00536,2024-03-19,291.97,Grocery
T-ADV-037158,C-ADV-02186,2024-03-19,41.16,Fashion
T-ADV-042042,C-ADV-02470,2024-03-19,30.28,Health
T-ADV-019342,C-ADV-01151,2024-03-19,96.14,Health
T-ADV-034052,C-ADV-02002,2024-03-19,40.17,Home
T-ADV-027491,C-ADV-01619,2024-03-19,168.13,Grocery
T-ADV-047743,C-ADV-02817,2024-03-19,82.57,Home
T-ADV-008011,C-ADV-00489,2024-03-19,119.57,Home
T-ADV-020690,C-ADV-01229,2024-03-19,66.84,Tech
T-ADV-010351,C-ADV-00622,2024-03-19,15.39,Home
T-ADV-014190,C-ADV-00847,2024-03-19,90.56,Home
T-ADV-004916,C-ADV-00297,2024-03-19,546.78,Grocery
T-ADV-002608,C-ADV-00158,2024-03-19,83.82,Tech
T-ADV-032862,C-ADV-01934,2024-03-19,15.48,Fashion
T-ADV-024975,C-ADV-01481,2024-03-19,236.87,Health
T-ADV-008940,C-ADV-00538,2024-03-19,54.0,Home
T-ADV-024003,C-ADV-01426,2024-03-19,83.33,Home
T-ADV-015720,C-ADV-00935,2024-03-19,37.2,Home
T-ADV-005242,C-ADV-00317,2024-03-19,18.74,Tech
T-ADV-024477,C-ADV-01452,2024-03-20,114.57,Fashion
T-ADV-031248,C-ADV-01835,2024-03-20,54.64,Home
T-ADV-002498,C-ADV-00151,2024-03-20,34.04,Health
T-ADV-025724,C-ADV-01523,2024-03-20,80.48,Fashion
T-ADV-015292,C-ADV-00909,2024-03-20,8.15,Fashion
T-ADV-035756,C-ADV-02100,2024-03-20,59.86,Home
T-ADV-026400,C-ADV-01558,2024-03-20,36.8,Fashion
T-ADV-018624,C-ADV-01109,2024-03-20,35.12,Grocery
T-ADV-022963,C-ADV-01369,2024-03-20,31.53,Fashion
T-ADV-010530,C-ADV-00632,2024-03-20,99.47,Health
T-ADV-028757,C-ADV-01688,2024-03-20,184.88,Fashion
T-ADV-043179,C-ADV-02541,2024-03-20,357.5,Grocery
T-ADV-047327,C-ADV-02792,2024-03-20,69.75,Tech
T-ADV-043713,C-ADV-02572,2024-03-20,107.89,Home
T-ADV-044075,C-ADV-02595,2024-03-20,38.23,Health
T-ADV-000317,C-ADV-00022,2024-03-20,80.68,Health
T-ADV-000367,C-ADV-00025,2024-03-20,63.3,Home
T-ADV-032718,C-ADV-01924,2024-03-20,52.87,Grocery
T-ADV-022771,C-ADV-01360,2024-03-20,45.87,Fashion
T-ADV-019281,C-ADV-01147,2024-03-20,86.91,Grocery
T-ADV-020486,C-ADV-01219,2024-03-20,201.27,Fashion
T-ADV-039341,C-ADV-02309,2024-03-20,63.96,Tech
T-ADV-019906,C-ADV-01182,2024-03-20,45.78,Home
T-ADV-045925,C-ADV-02708,2024-03-20,58.11,Grocery
T-ADV-034632,C-ADV-02037,2024-03-20,283.22,Health
T-ADV-041310,C-ADV-02426,2024-03-20,13.58,Health
T-ADV-012582,C-ADV-00752,2024-03-20,56.54,Fashion
T-ADV-015040,C-ADV-00893,2024-03-20,442.56,Grocery
T-ADV-015094,C-ADV-00896,2024-03-20,39.91,Grocery
T-ADV-050607,C-ADV-02981,2024-03-20,14.14,Tech
T-ADV-050123,C-ADV-02953,2024-03-20,182.6,Fashion
T-ADV-032119,C-ADV-01888,2024-03-20,24.8,Health
T-ADV-040593,C-ADV-02383,2024-03-20,97.65,Home
T-ADV-033502,C-ADV-01971,2024-03-20,156.13,Grocery
T-ADV-049633,C-ADV-02924,2024-03-20,18.2,Home
T-ADV-020385,C-ADV-01211,2024-03-20,68.17,Tech
T-ADV-047602,C-ADV-02806,2024-03-20,19.31,Home
T-ADV-025656,C-ADV-01519,2024-03-20,16.38,Fashion
T-ADV-048865,C-ADV-02883,2024-03-20,17.99,Grocery
T-ADV-035023,C-ADV-02060,2024-03-20,289.12,Tech
T-ADV-039869,C-ADV-02342,2024-03-20,34.36,Tech
T-ADV-014952,C-ADV-00888,2024-03-20,157.69,Tech
T-ADV-041454,C-ADV-02435,2024-03-20,25.42,Grocery
T-ADV-030936,C-ADV-01815,2024-03-20,32.53,Grocery
T-ADV-017975,C-ADV-01071,2024-03-20,19.41,Home
T-ADV-049277,C-ADV-02906,2024-03-20,47.46,Grocery
T-ADV-004494,C-ADV-00273,2024-03-20,37.38,Tech
T-ADV-019096,C-ADV-01138,2024-03-20,170.79,Home
T-ADV-001112,C-ADV-00071,2024-03-20,8.81,Tech
T-ADV-034033,C-ADV-02001,2024-03-20,20.34,Grocery
T-ADV-010657,C-ADV-00640,2024-03-20,157.74,Home
T-ADV-016581,C-ADV-00989,2024-03-20,9.97,Health
T-ADV-016567,C-ADV-00988,2024-03-20,342.01,Grocery
T-ADV-035679,C-ADV-02096,2024-03-20,73.49,Health
T-ADV-041939,C-ADV-02462,2024-03-20,23.66,Grocery
T-ADV-031988,C-ADV-01880,2024-03-20,100.23,Grocery
T-ADV-050898,C-ADV-02998,2024-03-20,252.44,Fashion
T-ADV-039247,C-ADV-02306,2024-03-20,46.39,Tech
T-ADV-045228,C-ADV-02666,2024-03-20,20.35,Tech
T-ADV-005267,C-ADV-00318,2024-03-20,309.05,Grocery
T-ADV-026310,C-ADV-01552,2024-03-20,28.26,Tech
T-ADV-024740,C-ADV-01467,2024-03-20,26.99,Health
T-ADV-041195,C-ADV-02419,2024-03-20,172.63,Grocery
T-ADV-040742,C-ADV-02390,2024-03-20,15.38,Tech
T-ADV-022245,C-ADV-01329,2024-03-20,22.51,Tech
T-ADV-028217,C-ADV-01657,2024-03-20,237.35,Grocery
T-ADV-025281,C-ADV-01497,2024-03-20,13.15,Grocery
T-ADV-010891,C-ADV-00657,2024-03-20,34.87,Home
T-ADV-008156,C-ADV-00494,2024-03-20,24.66,Fashion
T-ADV-044775,C-ADV-02639,2024-03-20,33.65,Health
T-ADV-030289,C-ADV-01778,2024-03-20,36.56,Health
T-ADV-023281,C-ADV-01385,2024-03-20,165.03,Fashion
T-ADV-028513,C-ADV-01673,2024-03-20,218.79,Grocery
T-ADV-003086,C-ADV-00190,2024-03-20,162.94,Health
T-ADV-014879,C-ADV-00882,2024-03-20,59.57,Grocery
T-ADV-032475,C-ADV-01907,2024-03-20,5.96,Fashion
T-ADV-049992,C-ADV-02948,2024-03-20,193.39,Home
T-ADV-044375,C-ADV-02611,2024-03-20,121.04,Grocery
T-ADV-031510,C-ADV-01854,2024-03-20,25.07,Health
T-ADV-001762,C-ADV-00102,2024-03-20,160.26,Grocery
T-ADV-044565,C-ADV-02622,2024-03-20,39.77,Home
T-ADV-029983,C-ADV-01760,2024-03-20,38.19,Health
T-ADV-001758,C-ADV-00102,2024-03-20,126.93,Health
T-ADV-000896,C-ADV-00058,2024-03-20,27.83,Home
T-ADV-018070,C-ADV-01077,2024-03-20,45.27,Fashion
T-ADV-038208,C-ADV-02243,2024-03-20,58.1,Grocery
T-ADV-046502,C-ADV-02744,2024-03-20,266.7,Tech
T-ADV-002189,C-ADV-00127,2024-03-20,23.86,Fashion
T-ADV-019322,C-ADV-01150,2024-03-20,146.41,Health
T-ADV-049890,C-ADV-02940,2024-03-20,12.63,Home
T-ADV-033298,C-ADV-01959,2024-03-20,391.8,Grocery
T-ADV-015201,C-ADV-00902,2024-03-20,273.83,Health
T-ADV-018776,C-ADV-01121,2024-03-20,27.78,Tech
T-ADV-035933,C-ADV-02109,2024-03-20,30.52,Fashion
T-ADV-023382,C-ADV-01392,2024-03-20,10.08,Grocery
T-ADV-009638,C-ADV-00581,2024-03-21,47.15,Health
T-ADV-031420,C-ADV-01849,2024-03-21,26.27,Tech
T-ADV-015835,C-ADV-00942,2024-03-21,42.13,Tech
T-ADV-008927,C-ADV-00537,2024-03-21,521.23,Tech
T-ADV-015200,C-ADV-00902,2024-03-21,266.33,Tech
T-ADV-049688,C-ADV-02927,2024-03-21,124.58,Grocery
T-ADV-042493,C-ADV-02501,2024-03-21,43.64,Grocery
T-ADV-031640,C-ADV-01861,2024-03-21,87.04,Tech
T-ADV-045059,C-ADV-02655,2024-03-21,146.53,Health
T-ADV-023543,C-ADV-01402,2024-03-21,16.01,Grocery
T-ADV-010558,C-ADV-00634,2024-03-21,290.77,Fashion
T-ADV-019344,C-ADV-01151,2024-03-21,125.4,Health
T-ADV-015965,C-ADV-00948,2024-03-21,147.24,Fashion
T-ADV-040378,C-ADV-02370,2024-03-21,85.02,Home
T-ADV-046010,C-ADV-02713,2024-03-21,27.36,Fashion
T-ADV-026573,C-ADV-01568,2024-03-21,216.09,Tech
T-ADV-009668,C-ADV-00583,2024-03-21,31.1,Home
T-ADV-038026,C-ADV-02232,2024-03-21,153.57,Health
T-ADV-015759,C-ADV-00937,2024-03-21,87.1,Home
T-ADV-033734,C-ADV-01987,2024-03-21,133.02,Grocery
T-ADV-050053,C-ADV-02950,2024-03-21,53.58,Home
T-ADV-009615,C-ADV-00579,2024-03-21,21.6,Home
T-ADV-002151,C-ADV-00126,2024-03-21,90.46,Fashion
T-ADV-009343,C-ADV-00565,2024-03-21,46.51,Tech
T-ADV-026717,C-ADV-01576,2024-03-21,94.72,Health
T-ADV-027254,C-ADV-01607,2024-03-21,11.08,Health
T-ADV-010968,C-ADV-00663,2024-03-21,81.86,Grocery
T-ADV-045354,C-ADV-02673,2024-03-21,99.88,Home
T-ADV-042544,C-ADV-02506,2024-03-21,15.24,Home
T-ADV-024543,C-ADV-01456,2024-03-21,47.7,Home
T-ADV-022314,C-ADV-01334,2024-03-21,150.75,Health
T-ADV-004597,C-ADV-00278,2024-03-21,19.58,Health
T-ADV-001599,C-ADV-00095,2024-03-21,81.82,Home
T-ADV-006940,C-ADV-00423,2024-03-21,74.33,Health
T-ADV-021199,C-ADV-01260,2024-03-21,29.23,Grocery
T-ADV-048872,C-ADV-02884,2024-03-21,158.31,Fashion
T-ADV-011817,C-ADV-00704,2024-03-21,530.47,Grocery
T-ADV-000664,C-ADV-00042,2024-03-21,93.48,Fashion
T-ADV-031090,C-ADV-01825,2024-03-21,196.33,Health
T-ADV-034973,C-ADV-02057,2024-03-21,18.56,Fashion
T-ADV-020612,C-ADV-01224,2024-03-21,59.77,Home
T-ADV-034790,C-ADV-02045,2024-03-21,14.83,Health
T-ADV-047720,C-ADV-02815,2024-03-21,36.89,Tech
T-ADV-039523,C-ADV-02317,2024-03-21,230.7,Home
T-ADV-044523,C-ADV-02619,2024-03-21,34.29,Grocery
T-ADV-003317,C-ADV-00202,2024-03-21,50.91,Tech
T-ADV-011741,C-ADV-00701,2024-03-21,375.26,Home
T-ADV-040011,C-ADV-02351,2024-03-21,249.65,Home
T-ADV-014433,C-ADV-00860,2024-03-21,51.31,Fashion
T-ADV-029510,C-ADV-01728,2024-03-21,97.86,Health
T-ADV-000793,C-ADV-00050,2024-03-21,45.2,Tech
T-ADV-017886,C-ADV-01066,2024-03-21,18.28,Home
T-ADV-007176,C-ADV-00439,2024-03-21,116.67,Health
T-ADV-012116,C-ADV-00722,2024-03-21,47.66,Tech
T-ADV-024283,C-ADV-01443,2024-03-21,88.88,Health
T-ADV-020161,C-ADV-01198,2024-03-21,52.99,Health
T-ADV-029502,C-ADV-01728,2024-03-21,170.02,Tech
T-ADV-032227,C-ADV-01893,2024-03-21,16.82,Fashion
T-ADV-043716,C-ADV-02572,2024-03-21,269.06,Health
T-ADV-024825,C-ADV-01473,2024-03-21,125.08,Health
T-ADV-039807,C-ADV-02337,2024-03-21,22.71,Home
T-ADV-040777,C-ADV-02392,2024-03-21,392.19,Home
T-ADV-029856,C-ADV-01752,2024-03-21,109.78,Home
T-ADV-018677,C-ADV-01113,2024-03-21,5.51,Fashion
T-ADV-021872,C-ADV-01303,2024-03-21,17.08,Grocery
T-ADV-043278,C-ADV-02547,2024-03-21,133.44,Health
T-ADV-006502,C-ADV-00396,2024-03-21,5.52,Fashion
T-ADV-001523,C-ADV-00091,2024-03-21,189.53,Health
T-ADV-017296,C-ADV-01029,2024-03-21,74.01,Fashion
T-ADV-039926,C-ADV-02345,2024-03-21,493.81,Home
T-ADV-044951,C-ADV-02648,2024-03-21,11.91,Grocery
T-ADV-032131,C-ADV-01889,2024-03-21,7.33,Fashion
T-ADV-032861,C-ADV-01933,2024-03-21,13.36,Fashion
T-ADV-000460,C-ADV-00032,2024-03-21,1308.51,Home
T-ADV-034869,C-ADV-02050,2024-03-21,48.73,Health
T-ADV-035159,C-ADV-02068,2024-03-21,48.84,Home
T-ADV-003516,C-ADV-00215,2024-03-21,11.89,Fashion
T-ADV-025025,C-ADV-01483,2024-03-21,38.97,Grocery
T-ADV-012873,C-ADV-00768,2024-03-21,38.71,Tech
T-ADV-005755,C-ADV-00350,2024-03-21,24.12,Home
T-ADV-022128,C-ADV-01322,2024-03-21,82.74,Grocery
T-ADV-048423,C-ADV-02859,2024-03-21,151.15,Fashion
T-ADV-041831,C-ADV-02457,2024-03-21,22.65,Fashion
T-ADV-012506,C-ADV-00749,2024-03-21,300.22,Fashion
T-ADV-000279,C-ADV-00021,2024-03-21,76.45,Grocery
T-ADV-012935,C-ADV-00771,2024-03-21,3.67,Home
T-ADV-024769,C-ADV-01468,2024-03-21,15.4,Fashion
T-ADV-003050,C-ADV-00187,2024-03-21,12.43,Grocery
T-ADV-044591,C-ADV-02624,2024-03-21,253.77,Tech
T-ADV-012880,C-ADV-00768,2024-03-21,21.86,Grocery
T-ADV-038647,C-ADV-02269,2024-03-21,315.62,Tech
T-ADV-031146,C-ADV-01829,2024-03-21,71.57,Tech
T-ADV-039767,C-ADV-02334,2024-03-21,158.23,Fashion
T-ADV-043414,C-ADV-02555,2024-03-22,60.81,Home
T-ADV-036822,C-ADV-02162,2024-03-22,27.19,Fashion
T-ADV-039271,C-ADV-02306,2024-03-22,97.91,Home
T-ADV-043136,C-ADV-02539,2024-03-22,27.44,Home
T-ADV-003592,C-ADV-00220,2024-03-22,95.5,Tech
T-ADV-025937,C-ADV-01534,2024-03-22,169.96,Fashion
T-ADV-040866,C-ADV-02399,2024-03-22,44.38,Grocery
T-ADV-040350,C-ADV-02369,2024-03-22,11.06,Health
T-ADV-005830,C-ADV-00356,2024-03-22,61.7,Health
T-ADV-007213,C-ADV-00440,2024-03-22,128.84,Grocery
T-ADV-017013,C-ADV-01012,2024-03-22,26.05,Home
T-ADV-010197,C-ADV-00612,2024-03-22,8.91,Health
T-ADV-035347,C-ADV-02078,2024-03-22,158.48,Home
T-ADV-050731,C-ADV-02986,2024-03-22,225.53,Fashion
T-ADV-022096,C-ADV-01319,2024-03-22,18.74,Fashion
T-ADV-009449,C-ADV-00569,2024-03-22,177.27,Home
T-ADV-031897,C-ADV-01875,2024-03-22,38.18,Home
T-ADV-039427,C-ADV-02313,2024-03-22,44.98,Grocery
T-ADV-041585,C-ADV-02442,2024-03-22,14.94,Fashion
T-ADV-045872,C-ADV-02706,2024-03-22,23.87,Tech
T-ADV-031569,C-ADV-01857,2024-03-22,466.21,Fashion
T-ADV-020561,C-ADV-01223,2024-03-22,14.82,Tech
T-ADV-009363,C-ADV-00566,2024-03-22,48.27,Home
T-ADV-032605,C-ADV-01916,2024-03-22,14.41,Fashion
T-ADV-047303,C-ADV-02791,2024-03-22,47.08,Tech
T-ADV-002436,C-ADV-00146,2024-03-22,26.49,Grocery
T-ADV-030677,C-ADV-01799,2024-03-22,124.15,Health
T-ADV-025650,C-ADV-01519,2024-03-22,8.85,Health
T-ADV-022652,C-ADV-01354,2024-03-22,93.88,Grocery
T-ADV-017593,C-ADV-01050,2024-03-22,105.03,Fashion
T-ADV-041432,C-ADV-02435,2024-03-22,21.62,Grocery
T-ADV-006039,C-ADV-00370,2024-03-22,170.63,Home
T-ADV-025266,C-ADV-01496,2024-03-22,48.48,Grocery
T-ADV-000745,C-ADV-00047,2024-03-22,266.22,Home
T-ADV-029479,C-ADV-01726,2024-03-22,3.03,Health
T-ADV-012300,C-ADV-00733,2024-03-22,176.86,Home
T-ADV-037931,C-ADV-02228,2024-03-22,30.76,Fashion
T-ADV-017675,C-ADV-01054,2024-03-22,341.93,Grocery
T-ADV-012285,C-ADV-00732,2024-03-22,63.16,Home
T-ADV-040294,C-ADV-02366,2024-03-22,52.82,Fashion
T-ADV-000201,C-ADV-00016,2024-03-22,31.44,Health
T-ADV-000183,C-ADV-00014,2024-03-22,42.8,Tech
T-ADV-002525,C-ADV-00153,2024-03-22,56.4,Grocery
T-ADV-031089,C-ADV-01825,2024-03-22,325.0,Health
T-ADV-007883,C-ADV-00480,2024-03-22,51.12,Fashion
T-ADV-028224,C-ADV-01658,2024-03-22,45.99,Tech
T-ADV-048016,C-ADV-02832,2024-03-22,293.98,Fashion
T-ADV-004930,C-ADV-00298,2024-03-22,173.32,Tech
T-ADV-028183,C-ADV-01656,2024-03-22,30.85,Fashion
T-ADV-005426,C-ADV-00327,2024-03-22,222.73,Home
T-ADV-014770,C-ADV-00876,2024-03-22,374.67,Fashion
T-ADV-004746,C-ADV-00286,2024-03-22,3.87,Fashion
T-ADV-023847,C-ADV-01419,2024-03-22,110.87,Grocery
T-ADV-042275,C-ADV-02486,2024-03-22,101.97,Health
T-ADV-038315,C-ADV-02249,2024-03-22,27.22,Home
T-ADV-032886,C-ADV-01935,2024-03-22,78.53,Fashion
T-ADV-035654,C-ADV-02094,2024-03-22,35.66,Health
T-ADV-031435,C-ADV-01849,2024-03-22,10.01,Grocery
T-ADV-043635,C-ADV-02569,2024-03-22,37.49,Grocery
T-ADV-014905,C-ADV-00884,2024-03-22,67.0,Health
T-ADV-008360,C-ADV-00504,2024-03-22,2.81,Fashion
T-ADV-027720,C-ADV-01629,2024-03-22,34.26,Health
T-ADV-008427,C-ADV-00508,2024-03-22,18.27,Fashion
T-ADV-049349,C-ADV-02909,2024-03-22,416.99,Tech
T-ADV-036589,C-ADV-02147,2024-03-22,268.6,Grocery
T-ADV-037841,C-ADV-02223,2024-03-22,49.11,Home
T-ADV-032134,C-ADV-01889,2024-03-22,8.32,Fashion
T-ADV-001515,C-ADV-00091,2024-03-22,177.55,Health
T-ADV-029981,C-ADV-01760,2024-03-22,65.89,Tech
T-ADV-019591,C-ADV-01164,2024-03-22,35.44,Grocery
T-ADV-015029,C-ADV-00892,2024-03-22,365.08,Grocery
T-ADV-038846,C-ADV-02282,2024-03-22,114.35,Home
T-ADV-032147,C-ADV-01890,2024-03-22,149.15,Health
T-ADV-010089,C-ADV-00606,2024-03-22,94.74,Health
T-ADV-047443,C-ADV-02797,2024-03-22,47.69,Tech
T-ADV-043024,C-ADV-02532,2024-03-22,10.66,Home
T-ADV-007657,C-ADV-00465,2024-03-22,24.17,Tech
T-ADV-028332,C-ADV-01665,2024-03-22,70.64,Health
T-ADV-026032,C-ADV-01538,2024-03-22,19.1,Health
T-ADV-005605,C-ADV-00341,2024-03-22,28.63,Home
T-ADV-043744,C-ADV-02575,2024-03-22,219.5,Tech
T-ADV-043772,C-ADV-02577,2024-03-22,23.78,Grocery
T-ADV-007733,C-ADV-00471,2024-03-22,72.84,Grocery
T-ADV-016645,C-ADV-00992,2024-03-22,35.48,Home
T-ADV-007871,C-ADV-00479,2024-03-22,123.79,Fashion
T-ADV-011689,C-ADV-00698,2024-03-22,95.26,Home
T-ADV-042977,C-ADV-02529,2024-03-22,16.76,Home
T-ADV-007830,C-ADV-00477,2024-03-22,31.63,Home
T-ADV-025106,C-ADV-01489,2024-03-22,40.82,Home
T-ADV-002523,C-ADV-00153,2024-03-22,92.26,Health
T-ADV-043741,C-ADV-02575,2024-03-22,189.64,Fashion
T-ADV-011935,C-ADV-00711,2024-03-22,206.38,Home
T-ADV-045202,C-ADV-02664,2024-03-22,16.01,Fashion
T-ADV-001724,C-ADV-00100,2024-03-22,27.85,Health
T-ADV-033380,C-ADV-01965,2024-03-22,140.11,Fashion
T-ADV-015384,C-ADV-00916,2024-03-23,10.57,Tech
T-ADV-019675,C-ADV-01168,2024-03-23,16.02,Grocery
T-ADV-009545,C-ADV-00575,2024-03-23,170.56,Grocery
T-ADV-038090,C-ADV-02236,2024-03-23,62.71,Health
T-ADV-005145,C-ADV-00310,2024-03-23,125.68,Health
T-ADV-018403,C-ADV-01097,2024-03-23,160.51,Fashion
T-ADV-048676,C-ADV-02871,2024-03-23,36.95,Grocery
T-ADV-022390,C-ADV-01337,2024-03-23,15.71,Health
T-ADV-037591,C-ADV-02210,2024-03-23,110.87,Health
T-ADV-029959,C-ADV-01759,2024-03-23,165.89,Grocery
